prix,Kilométrage,Année,Transmission,Carburant,CV,premierMain,marque,modele
289000,149000,2016,Automatique,Diesel,11,1,VOLVO,XC90
115000,109000,2017,Manuelle,Diesel,5,1,FIAT,TIPO
320000,189000,2017,Automatique,Diesel,8,0,LAND-ROVER,RANGE ROVER VELAR
418000,169000,2024,Automatique,Diesel,8,1,AUDI,A4
345000,129000,2023,Automatique,Diesel,8,1,SKODA,OCTAVIA
158000,99000,2022,Manuelle,Diesel,6,1,RENAULT,EXPRESS
238000,54000,2022,Automatique,Essence,9,0,HONDA,HR-V
135000,99000,2021,Manuelle,Diesel,6,1,RENAULT,CLIO
265000,139000,2018,Automatique,Diesel,8,0,LAND-ROVER,RANGE ROVER EVOQUE
225000,84000,2020,Automatique,Diesel,8,1,FORD,KUGA
248000,109000,2018,Automatique,Diesel,12,0,VOLKSWAGEN,TOUAREG
335000,169000,2020,Automatique,Diesel,8,1,SKODA,KODIAQ
382000,129000,2019,Automatique,Diesel,10,0,MERCEDES-BENZ,CLASSE A
450000,139000,2021,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
279000,99000,2022,Automatique,Diesel,6,1,OPEL,ASTRA
205000,139000,2023,Automatique,Essence,8,1,RENAULT,CAPTUR
210000,159000,2023,Automatique,Hybride,6,0,HYUNDAI,AUTRE
218000,99000,2020,Automatique,Diesel,8,1,PEUGEOT,2008
450000,129000,2017,Automatique,Diesel,12,0,BMW,SERIE 7
300000,109000,2017,Automatique,Diesel,12,0,MASERATI,GHIBLI
218000,129000,2024,Automatique,Essence,8,1,OPEL,MOKKA
235000,94000,2020,Automatique,Diesel,8,1,KIA,SPORTAGE
210000,44000,2021,Automatique,Diesel,6,0,KIA,CEED
185000,109000,2013,Automatique,Diesel,8,0,LAND-ROVER,RANGE ROVER EVOQUE
390000,74000,2022,Automatique,Diesel,9,0,KIA,SORENTO
145000,145000,2016,Manuelle,Diesel,6,1,FORD,FOCUS
161500,179000,2024,Manuelle,Diesel,6,1,CITROEN,C-ELYSÉE
141000,119000,2018,Manuelle,Diesel,6,0,FORD,FOCUS
310000,29000,2022,Automatique,Hybride,11,1,HYUNDAI,TUCSON
178000,119000,2019,Manuelle,Diesel,6,1,RENAULT,MEGANE
359000,74000,2020,Automatique,Diesel,8,0,BMW,X3
179000,99000,2024,Manuelle,Diesel,6,1,DACIA,LOGAN
328000,149000,2020,Automatique,Diesel,12,0,VOLKSWAGEN,TOUAREG
230000,119000,2017,Automatique,Diesel,8,0,AUDI,A4
165000,129000,2022,Manuelle,Diesel,6,1,CITROEN,BERLINGO
128000,109000,2018,Manuelle,Diesel,8,0,CITROEN,C5
189000,109000,2018,Automatique,Diesel,6,1,RENAULT,KADJAR
155000,84000,2022,Manuelle,Diesel,6,1,RENAULT,EXPRESS
216000,53000,2021,Manuelle,Diesel,6,1,PEUGEOT,2008
308000,9000,2023,Automatique,Hybride,8,1,ALFA-ROMEO,AUTRE
240000,54000,2020,Automatique,Diesel,8,1,JEEP,COMPASS
340000,50000,2018,Automatique,Diesel,8,0,LAND-ROVER,RANGE ROVER EVOQUE
170000,70000,2021,Manuelle,Diesel,6,1,OPEL,CROSSLAND
125000,231000,2007,Automatique,Diesel,9,0,MERCEDES-BENZ,220
455000,70000,2018,Automatique,Diesel,12,1,VOLKSWAGEN,TOUAREG
135000,70000,2020,Manuelle,Diesel,6,1,FORD,FIESTA
95000,113000,2014,Manuelle,Diesel,5,0,ALFA-ROMEO,MITO
110000,200000,2012,Manuelle,Diesel,6,0,FORD,FOCUS
345000,48000,2023,Automatique,Diesel,8,1,CUPRA,LEON
85000,258000,2008,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
110000,165000,2010,Manuelle,Diesel,7,0,FORD,FOCUS
126000,153000,2013,Manuelle,Diesel,6,0,SEAT,LEON
115000,96000,2020,Automatique,Diesel,6,1,DACIA,DUSTER
155000,80600,2015,Manuelle,Diesel,6,1,FORD,FOCUS
192000,41000,2023,Manuelle,Diesel,6,1,OPEL,CORSA
140000,140000,2016,Manuelle,Diesel,7,0,VOLKSWAGEN,CADDY
250000,225000,2018,Automatique,Diesel,8,0,MERCEDES-BENZ,CLASSE E
148000,74000,2023,Manuelle,Diesel,6,1,HYUNDAI,ACCENT
267000,102000,2019,Automatique,Diesel,8,1,JAGUAR,XF
150000,185000,2015,Manuelle,Diesel,11,0,MITSUBISHI,L200
380000,26000,2024,Automatique,Diesel,6,1,BMW,SERIE 2
43000,300000,2004,Manuelle,Diesel,8,0,SEAT,CORDOBA
378000,152000,2021,Automatique,Diesel,8,1,VOLKSWAGEN,TIGUAN
220000,57000,2021,Manuelle,Diesel,6,1,RENAULT,CAPTUR
170000,149000,2014,Automatique,Diesel,8,0,BMW,X1
265000,139000,2017,Automatique,Diesel,8,0,BMW,X3
152000,39000,2023,Automatique,Essence,9,1,FIAT,TIPO
186000,14000,2023,Manuelle,Diesel,6,1,OPEL,CORSA
239000,128000,2020,Automatique,Diesel,8,1,SKODA,KAROQ
286000,28000,2023,Automatique,Diesel,8,1,VOLKSWAGEN,T-ROC
250000,138000,2016,Automatique,Diesel,8,1,MERCEDES-BENZ,220
225000,49000,2022,Automatique,Diesel,6,1,HYUNDAI,I30
300000,170000,2019,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE CLA
81000,134000,2012,Manuelle,Diesel,8,1,HYUNDAI,IX35
65000,320000,2000,Manuelle,Diesel,9,1,MITSUBISHI,L200
390000,109000,2020,Automatique,Diesel,9,1,JEEP,WRANGLER
98000,44000,2007,Manuelle,Essence,9,1,MINI,AUTRE
125000,69000,2008,Automatique,Essence,20,0,INFINITI,FX35
145000,125000,2019,Manuelle,Diesel,6,0,OPEL,CROSSLAND
120000,148000,2020,Manuelle,Diesel,6,0,CITROEN,C-ELYSÉE
155000,50000,2022,Manuelle,Diesel,5,1,NISSAN,MICRA
135000,249000,2017,Automatique,Diesel,12,0,JEEP,GRAND CHEROKEE
130000,139000,2019,Automatique,Diesel,6,0,RENAULT,CLIO
118000,155000,2015,Manuelle,Diesel,6,0,FORD,FIESTA
190000,160000,2013,Automatique,Diesel,9,1,MERCEDES-BENZ,220
115000,38000,2019,Manuelle,Diesel,5,1,FIAT,TIPO
82000,180000,2011,Manuelle,Essence,9,0,BMW,SERIE 1
227000,119000,2020,Automatique,Diesel,8,0,VOLKSWAGEN,NEW GOLF
320000,94000,2022,Automatique,Diesel,8,0,PEUGEOT,3008
219000,299000,2013,Automatique,Diesel,12,1,MERCEDES-BENZ,VIANO
225000,93000,2021,Automatique,Diesel,6,0,RENAULT,KADJAR
230000,9600,2024,Automatique,Essence,6,1,NISSAN,JUKE
180000,140000,2019,Automatique,Diesel,8,0,VOLKSWAGEN,JETTA
48000,250000,2007,Manuelle,Diesel,8,0,KIA,CERATO
240000,139000,2013,Automatique,Diesel,12,0,AUDI,A8
185000,117000,2021,Manuelle,Diesel,6,1,PEUGEOT,2008
240000,145000,2013,Automatique,Diesel,12,0,PORSCHE,CAYENNE
210000,130000,2020,Automatique,Diesel,8,0,SKODA,OCTAVIA
96000,140000,2017,Automatique,Essence,7,0,FIAT,500
340000,129000,2017,Automatique,Diesel,9,0,BMW,X5
178000,200000,2015,Automatique,Diesel,8,0,LAND-ROVER,RANGE ROVER EVOQUE
105000,110859,2013,Manuelle,Diesel,5,0,FIAT,500L
130000,270000,2013,Manuelle,Diesel,6,0,FORD,FOCUS
183000,16000,2023,Manuelle,Diesel,6,1,RENAULT,CLIO
150000,134000,2011,Automatique,Essence,13,1,BMW,SERIE 5
120000,70000,2016,Manuelle,Diesel,6,1,FORD,FIESTA
87000,320000,2007,Manuelle,Diesel,9,0,TOYOTA,RAV-4
154000,114000,2020,Automatique,Diesel,6,1,HYUNDAI,ACCENT
130000,39000,2022,Manuelle,Essence,6,1,OPEL,CORSA
285000,84000,2019,Automatique,Diesel,8,1,VOLVO,XC40
195000,80000,2022,Manuelle,Diesel,11,1,GAZ,NEXT
95000,208000,2009,Automatique,Diesel,9,0,HYUNDAI,SANTA FE
173000,85000,2020,Manuelle,Diesel,6,0,RENAULT,MEGANE
129000,100000,2012,Automatique,Diesel,8,0,VOLKSWAGEN,PASSAT
235000,126000,2014,Automatique,Diesel,9,1,MERCEDES-BENZ,CLASSE ML
480000,95000,2019,Automatique,Diesel,12,0,LAND-ROVER,RANGE ROVER SPORT
170000,94000,2020,Manuelle,Diesel,6,0,PEUGEOT,308
170000,74000,2020,Manuelle,Diesel,6,0,DACIA,DUSTER
150000,84000,2021,Manuelle,Diesel,6,0,RENAULT,CLIO
150000,119000,2021,Manuelle,Diesel,6,0,RENAULT,CLIO
390000,84000,2020,Automatique,Diesel,8,0,AUDI,Q5
315000,139000,2020,Automatique,Diesel,8,0,VOLVO,XC60
414999,129000,2020,Automatique,Diesel,8,0,AUDI,Q5
195000,109000,2021,Automatique,Diesel,6,0,CITROEN,C4
195000,119000,2021,Automatique,Diesel,6,0,CITROEN,C4
360000,86000,2019,Automatique,Diesel,8,1,MERCEDES-BENZ,CLASSE E
150000,130000,2015,Manuelle,Diesel,8,0,FORD,KUGA
320000,95000,2019,Automatique,Diesel,8,0,BMW,X3
245000,89500,2020,Automatique,Diesel,6,0,MERCEDES-BENZ,180
138000,194000,2019,Manuelle,Diesel,6,1,OPEL,COMBO
350000,150000,2020,Automatique,Diesel,6,1,MERCEDES-BENZ,CLASSE A
320000,97000,2022,Automatique,Diesel,8,0,VOLKSWAGEN,GOLF 8
98000,119000,2012,Manuelle,Diesel,6,0,RENAULT,LATITUDE
256000,109000,2020,Automatique,Hybride,14,1,TOYOTA,RAV-4
360000,186000,2017,Automatique,Diesel,8,1,BMW,X5
300000,150000,2019,Automatique,Diesel,7,1,MERCEDES-BENZ,220
287000,90000,2021,Automatique,Diesel,8,0,AUDI,Q2
225000,75000,2021,Manuelle,Diesel,6,1,NISSAN,QASHQAI
475000,499000,2021,Automatique,Diesel,8,1,MERCEDES-BENZ,CLASSE CLA
151450,89000,2021,Manuelle,Diesel,6,0,OPEL,CROSSLAND
151450,89000,2021,Manuelle,Diesel,6,0,OPEL,CROSSLAND
125000,54000,2017,Manuelle,Diesel,6,1,KIA,CARENS
235000,299000,2024,Automatique,Diesel,6,1,KIA,CARENS
260000,74000,2018,Manuelle,Diesel,11,1,JEEP,WRANGLER
345000,14000,2023,Automatique,Diesel,8,1,SKODA,OCTAVIA
380000,49000,2020,Automatique,Diesel,11,0,JEEP,WRANGLER
65000,400000,1992,Manuelle,Diesel,8,0,MERCEDES-BENZ,190
229000,113000,2021,Automatique,Diesel,6,1,OPEL,GRANDLAND
187000,96700,2020,Automatique,Diesel,6,1,DACIA,DUSTER
53000,40000,2006,Manuelle,Diesel,7,0,PEUGEOT,PARTNER
45000,444760,1995,Manuelle,Diesel,7,0,RENAULT,R19
140000,110000,2021,Automatique,Essence,11,0,HYUNDAI,KONA
263000,24500,2023,Automatique,Diesel,6,1,CITROEN,C5
184000,139000,2017,Automatique,Diesel,8,1,FORD,FUSION
185000,250000,2012,Automatique,Diesel,8,1,MERCEDES-BENZ,CLASSE C
275000,179000,2016,Manuelle,Diesel,8,0,VOLKSWAGEN,TIGUAN
400000,100000,2021,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
230000,180000,2014,Automatique,Diesel,8,0,MERCEDES-BENZ,CLASSE E
120000,200000,2013,Manuelle,Diesel,7,1,OPEL,MERIVA
132000,220000,2010,Manuelle,Diesel,10,0,MERCEDES-BENZ,CLASSE GLK
265000,100000,2020,Automatique,Diesel,6,0,VOLKSWAGEN,POLO
239000,4000,2024,Automatique,Essence,8,0,FIAT,500X
350000,109000,2019,Automatique,Diesel,8,0,MERCEDES-BENZ,CLASSE GLC
113000,280000,2007,Manuelle,Diesel,8,1,VOLKSWAGEN,PASSAT
147000,285000,2017,Manuelle,Diesel,6,1,FORD,FOCUS
220000,100000,2020,Automatique,Diesel,8,1,VOLVO,CROSS COUNTRY
258000,44000,2022,Automatique,Diesel,8,1,CITROEN,C-CROSSER
245000,89000,2020,Automatique,Diesel,8,0,PEUGEOT,3008
95000,200000,2006,Manuelle,Diesel,9,0,MERCEDES-BENZ,CLASSE C
215000,91000,2022,Automatique,Diesel,6,1,RENAULT,MEGANE
123000,100000,2019,Manuelle,Diesel,6,1,RENAULT,CLIO
132000,73000,2022,Manuelle,Diesel,6,1,DACIA,SANDERO
125000,63000,2021,Automatique,Essence,6,1,FIAT,500
155000,127000,2014,Automatique,Diesel,8,0,NISSAN,QASHQAI
110000,68000,2019,Manuelle,Diesel,6,0,FIAT,TIPO
125000,192000,2018,Manuelle,Diesel,6,1,RENAULT,KANGOO
125000,250000,2009,Automatique,Diesel,8,0,VOLKSWAGEN,PASSAT CC
115000,171695,2016,Manuelle,Diesel,6,0,VOLKSWAGEN,POLO
195000,106000,2020,Automatique,Diesel,8,0,VOLKSWAGEN,JETTA
420000,90000,2022,Automatique,Diesel,9,1,HYUNDAI,SANTA FE
115000,265000,2015,Automatique,Diesel,8,1,RENAULT,KOLEOS
140000,67000,2015,Manuelle,Essence,9,0,MINI,COOPER
305000,39000,2023,Automatique,Diesel,6,0,HYUNDAI,TUCSON
305000,69000,2022,Automatique,Diesel,6,0,HYUNDAI,TUCSON
155000,109000,2021,Manuelle,Diesel,6,1,RENAULT,CLIO
159000,74000,2022,Automatique,Essence,8,1,DFSK,GLORY IX5
230000,74000,2021,Manuelle,Diesel,6,0,OPEL,GRANDLAND
63000,166980,2017,Manuelle,Essence,7,0,DACIA,SANDERO
40000,116807,2007,Manuelle,Essence,5,0,CHEVROLET,SPARK
74000,116000,2013,Manuelle,Essence,7,0,FIAT,500
210000,90300,2019,Automatique,Hybride,5,1,TOYOTA,C-HR
190000,96000,2016,Manuelle,Diesel,9,1,FORD,TOURNEO CUSTOM
85000,180000,2005,Manuelle,Diesel,11,0,MERCEDES-BENZ,CLASSE E
160000,140000,2019,Manuelle,Diesel,7,0,DACIA,DUSTER
50000,200000,2008,Manuelle,Essence,9,0,CHEVROLET,AVEO
239000,40000,2023,Automatique,Essence,8,1,NISSAN,QASHQAI
137000,150000,2022,Manuelle,Diesel,6,1,DACIA,SANDERO
240000,94157,2017,Automatique,Diesel,8,1,BMW,SERIE 2
60000,196980,2012,Manuelle,Essence,8,1,DACIA,LOGAN
53000,280000,2008,Manuelle,Diesel,8,1,SSANGYONG,KYRON
163000,45700,2021,Manuelle,Diesel,6,1,RENAULT,CLIO
145000,109000,2018,Automatique,Diesel,6,0,RENAULT,CLIO
80000,199050,2014,Manuelle,Diesel,8,0,CHEVROLET,CRUZE
195000,110000,2020,Automatique,Diesel,6,1,SKODA,OCTAVIA
54000,172000,2012,Manuelle,Essence,8,0,FORD,FUSION
72000,226000,2015,Manuelle,Diesel,6,1,DACIA,DOKKER
142000,45000,2021,Manuelle,Diesel,6,0,CITROEN,C3
125000,226000,2012,Automatique,Diesel,8,0,HYUNDAI,IX35
380000,119000,2019,Automatique,Diesel,8,1,BMW,SERIE 5
305000,4000,2024,Automatique,Hybride,7,1,JEEP,AUTRE
185000,179000,2018,Manuelle,Diesel,6,0,FORD,KUGA
359000,199000,2018,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
215000,188000,2016,Automatique,Diesel,8,0,JAGUAR,XE
460000,159000,2018,Automatique,Diesel,8,1,VOLKSWAGEN,TIGUAN
286000,89000,2017,Automatique,Diesel,8,0,BMW,SERIE 4
160000,110000,2017,Automatique,Diesel,8,1,FORD,FUSION
170000,290000,2011,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
147000,139000,2020,Manuelle,Diesel,6,0,HYUNDAI,ACCENT
180000,69000,2019,Automatique,Diesel,6,0,HYUNDAI,ELANTRA
125000,248070,2009,Automatique,Diesel,8,0,VOLKSWAGEN,PASSAT CC
90000,256000,2008,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
55000,480000,1998,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
19000,220000,1998,Manuelle,Essence,6,0,FIAT,UNO
177000,109000,2018,Manuelle,Diesel,8,1,VOLKSWAGEN,GOLF 7
355000,34000,2024,Automatique,Diesel,6,1,KIA,SPORTAGE
290000,99000,2018,Automatique,Diesel,8,0,BMW,X5
340000,109000,2018,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE GLC
365000,160000,2020,Automatique,Diesel,8,1,MERCEDES-BENZ,CLASSE A
295000,186000,2019,Automatique,Diesel,8,0,BMW,SERIE 5
380000,94000,2021,Automatique,Diesel,8,1,AUDI,A6
98000,249000,2012,Automatique,Diesel,6,0,FORD,FIESTA
215000,150000,2016,Automatique,Diesel,8,0,JEEP,CHEROKEE
240000,29000,2023,Automatique,Hybride,8,1,TOYOTA,COROLLA
168000,38000,2022,Manuelle,Diesel,6,1,PEUGEOT,208
279000,25000,2023,Automatique,Diesel,8,1,CITROEN,C5
220000,260000,2016,Automatique,Diesel,8,0,VOLKSWAGEN,TOURAN
238000,7000,2024,Automatique,Hybride,7,1,RENAULT,CLIO
118000,4000,2024,Manuelle,Diesel,5,1,FIAT,DOBLO
248000,199000,2020,Manuelle,Diesel,7,1,MITSUBISHI,CANTER
280000,94000,2021,Automatique,Diesel,8,1,AUDI,A3
295000,62300,2019,Automatique,Diesel,8,1,JAGUAR,E-PACE
137000,120000,2016,Manuelle,Diesel,8,1,ALFA-ROMEO,GIULIETTA
235000,190000,2014,Automatique,Diesel,10,0,BMW,SERIE 4
185000,189000,2016,Automatique,Diesel,9,0,LAND-ROVER,DISCOVERY SPORT
225000,49000,2023,Manuelle,Diesel,6,0,FIAT,DOBLO
218000,48000,2019,Manuelle,Diesel,6,0,NISSAN,X-TRAIL
173000,129000,2016,Manuelle,Diesel,6,1,FORD,KUGA
157000,65000,2023,Manuelle,Diesel,6,0,RENAULT,EXPRESS
122000,185000,2013,Automatique,Diesel,8,0,VOLVO,S60
150000,40000,2019,Manuelle,Diesel,6,1,PEUGEOT,2008
240000,320000,2015,Automatique,Diesel,8,0,AUDI,Q5
55000,355990,1990,Manuelle,Diesel,8,0,MERCEDES-BENZ,190
73000,150000,2008,Automatique,Diesel,8,0,MERCEDES-BENZ,CLASSE B
171000,140000,2020,Manuelle,Diesel,6,0,PEUGEOT,308
128000,160000,2012,Manuelle,Diesel,8,0,FORD,KUGA
250000,240000,2018,Automatique,Diesel,8,0,PEUGEOT,5008
45000,256000,2006,Manuelle,Diesel,8,0,DODGE,CALIBER
145000,149000,2018,Manuelle,Diesel,6,1,FIAT,500X
116000,54000,2022,Manuelle,Essence,6,1,KIA,PICANTO
240000,129000,2015,Automatique,Diesel,8,0,AUDI,A6
479000,9000,2023,Automatique,Diesel,9,1,ALFA-ROMEO,STELVIO
123000,189000,2015,Manuelle,Diesel,6,0,SEAT,TOLEDO
145000,115000,2016,Automatique,Diesel,6,1,VOLVO,S60
165000,131000,2018,Automatique,Diesel,6,1,RENAULT,MEGANE
58000,200000,2008,Manuelle,Essence,8,0,PEUGEOT,308
195000,77000,2019,Automatique,Diesel,6,1,HYUNDAI,CRETA
226000,39000,2022,Automatique,Essence,8,0,NISSAN,QASHQAI
280000,75000,2016,Automatique,Diesel,8,0,JAGUAR,XF
330000,112000,2019,Automatique,Diesel,6,1,MERCEDES-BENZ,CLASSE A
330000,112000,2019,Automatique,Diesel,6,1,MERCEDES-BENZ,CLASSE A
450000,150000,2018,Manuelle,Diesel,12,1,FORD,RANGE ROVERR
42000,199000,2000,Manuelle,Diesel,8,0,VOLKSWAGEN,POLO
109000,137000,2018,Manuelle,Diesel,6,0,FORD,FIESTA
165000,3900,2024,Automatique,Essence,6,1,DACIA,SANDERO
300000,160000,2014,Automatique,Diesel,12,0,LAND-ROVER,RANGE ROVER
168000,14000,2023,Manuelle,Diesel,6,1,PEUGEOT,208
172000,49000,2023,Manuelle,Diesel,6,1,DACIA,LODGY
65000,160000,2006,Manuelle,Diesel,6,0,DACIA,LOGAN
83000,168000,2010,Manuelle,Essence,11,0,BMW,SERIE 3
85000,135000,2012,Manuelle,Essence,6,1,FORD,FIESTA
162000,131000,2016,Automatique,Diesel,13,0,JEEP,GRAND CHEROKEE
180000,113000,2015,Automatique,Diesel,9,0,HYUNDAI,SANTA FE
133000,120000,2019,Manuelle,Diesel,6,0,NISSAN,MICRA
145000,79000,2022,Manuelle,Diesel,6,0,DACIA,SANDERO
92000,238000,2004,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE C
350000,10000,2024,Automatique,Diesel,6,1,PEUGEOT,3008
192000,83000,2019,Manuelle,Diesel,6,0,OPEL,GRANDLAND
320000,77000,2018,Automatique,Diesel,8,1,BMW,SERIE 4
147000,116000,2018,Manuelle,Diesel,6,0,RENAULT,MEGANE
36000,385000,2000,Manuelle,Diesel,7,0,PEUGEOT,205
123000,100000,2022,Manuelle,Diesel,5,1,FIAT,FIORINO
132000,250000,2010,Automatique,Diesel,8,0,AUDI,A3
132000,250000,2010,Automatique,Diesel,8,0,AUDI,A3
218000,54000,2019,Manuelle,Diesel,6,0,NISSAN,X-TRAIL
165000,3900,2024,Automatique,Essence,6,1,DACIA,SANDERO
295000,210000,2017,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE C
115000,114000,2014,Manuelle,Diesel,6,1,RENAULT,CLIO
490000,79000,2021,Automatique,Diesel,8,0,VOLKSWAGEN,TIGUAN
305000,39000,2023,Automatique,Diesel,6,0,HYUNDAI,TUCSON
195000,99600,2020,Manuelle,Diesel,8,1,VOLKSWAGEN,CADDY
320000,169000,2018,Automatique,Diesel,8,1,VOLVO,XC90
230000,54000,2020,Manuelle,Diesel,6,1,NISSAN,QASHQAI
230000,42900,2020,Automatique,Hybride,10,1,TOYOTA,C-HR
123500,64000,2019,Manuelle,Diesel,6,1,DACIA,SANDERO
92000,94000,2016,Manuelle,Essence,8,1,OPEL,CORSA
360000,55000,2019,Automatique,Diesel,8,1,BMW,SERIE 3
120000,164178,2012,Manuelle,Diesel,6,0,AUDI,A1
480000,110000,2021,Automatique,Diesel,10,0,AUDI,Q5
150000,88000,2018,Manuelle,Diesel,6,1,OPEL,CROSSLAND
37000,165000,2007,Manuelle,Essence,5,0,SUZUKI,ALTO
12500,3000,2024,Manuelle,Essence,2,1,BMW,AUTRE
183000,108000,2021,Automatique,Diesel,6,1,DACIA,DUSTER
280000,172000,2017,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE CLC
370000,150000,2022,Automatique,Diesel,41,1,AUDI,Q3
125000,115000,2020,Manuelle,Diesel,6,0,HYUNDAI,I20
147000,35000,2021,Manuelle,Diesel,6,0,PEUGEOT,208
95000,78680,2010,Manuelle,Essence,9,0,MINI,COOPER
95000,250000,2008,Manuelle,Diesel,8,0,VOLKSWAGEN,PASSAT
205000,54000,2022,Manuelle,Diesel,6,0,JEEP,COMPASS
190000,190000,2013,Automatique,Diesel,8,1,MERCEDES-BENZ,220
275000,54000,2018,Automatique,Diesel,9,1,ALFA-ROMEO,STELVIO
240000,22000,2024,Manuelle,Diesel,6,1,DACIA,DUSTER
410000,103000,2017,Automatique,Diesel,8,1,MERCEDES-BENZ,CLASSE E
240000,159000,2016,Automatique,Diesel,6,0,MERCEDES-BENZ,CLASSE C
175000,125000,2016,Manuelle,Diesel,8,1,FORD,KUGA
212000,60000,2022,Automatique,Essence,6,1,NISSAN,JUKE
480000,14000,2024,Automatique,Diesel,8,1,VOLKSWAGEN,GOLF 8
105000,190000,2019,Manuelle,Diesel,6,1,RENAULT,KANGOO
52000,197000,2008,Manuelle,Essence,6,0,CITROEN,C1
250000,222000,2017,Automatique,Diesel,8,0,ALFA-ROMEO,STELVIO
78000,144400,2004,Manuelle,Essence,9,0,TOYOTA,COROLLA VERSO
347000,67000,2022,Automatique,Diesel,8,0,VOLKSWAGEN,GOLF 8
135000,300000,2008,Manuelle,Diesel,8,0,VOLKSWAGEN,TIGUAN
310000,110000,2021,Automatique,Diesel,8,1,VOLVO,S90
185000,64000,2020,Automatique,Diesel,6,1,DACIA,DUSTER
165000,99000,2017,Manuelle,Diesel,7,1,RENAULT,KADJAR
143000,170000,2014,Manuelle,Diesel,8,0,VOLKSWAGEN,GOLF 7
343000,152000,2019,Automatique,Diesel,8,0,BMW,X5
250000,59500,2021,Manuelle,Diesel,6,1,HYUNDAI,TUCSON
90000,250000,2012,Manuelle,Diesel,5,0,VOLKSWAGEN,POLO
240000,94500,2021,Manuelle,Diesel,9,1,OPEL,MOVANO
148000,187000,2015,Manuelle,Diesel,8,1,FORD,KUGA
168000,179000,2013,Manuelle,Diesel,6,0,MERCEDES-BENZ,CLASSE A
98000,92000,2018,Manuelle,Diesel,6,0,DACIA,LOGAN
62000,150000,2014,Manuelle,Essence,6,0,PEUGEOT,107
224000,79000,2020,Manuelle,Diesel,6,0,OPEL,GRANDLAND
137000,109000,2022,Manuelle,Diesel,6,0,DACIA,LOGAN
235000,4000,2024,Automatique,Essence,8,1,RENAULT,CAPTUR
158000,360000,2018,Manuelle,Diesel,7,0,VOLKSWAGEN,GOLF 7
130000,95000,2019,Manuelle,Diesel,6,0,CITROEN,C3
335000,101400,2018,Automatique,Diesel,9,1,MERCEDES-BENZ,CLASSE GLC
370000,146000,2018,Automatique,Diesel,12,0,MASERATI,GHIBLI
177000,30000,2024,Manuelle,Diesel,6,1,PEUGEOT,208
140000,240000,2009,Automatique,Diesel,9,0,MERCEDES-BENZ,CLASSE E
127000,170000,2016,Manuelle,Diesel,6,0,PEUGEOT,2008
110000,240000,1987,Manuelle,Diesel,6,0,VOLKSWAGEN,TRANSPORTER
50000,138000,2001,Manuelle,Essence,11,1,BMW,SERIE 3
360000,9000,2024,Automatique,Diesel,9,1,ALFA-ROMEO,GIULIA
155000,182000,2016,Automatique,Diesel,8,1,VOLVO,V40
195000,180000,2011,Automatique,Diesel,9,0,MERCEDES-BENZ,220
295000,129000,2018,Automatique,Diesel,8,0,BMW,SERIE 5
105000,106000,2016,Manuelle,Diesel,8,1,SEAT,LEON
175000,19000,2022,Manuelle,Diesel,6,0,OPEL,CROSSLAND
160000,32000,2019,Manuelle,Diesel,6,1,PEUGEOT,2008
195000,300000,2015,Manuelle,Diesel,9,1,MERCEDES-BENZ,CLASSE E
118000,109000,2021,Manuelle,Diesel,6,0,OPEL,CORSA
215000,163000,2020,Automatique,Diesel,8,0,FORD,KUGA
200000,284000,2018,Manuelle,Diesel,8,1,VOLKSWAGEN,TIGUAN
127000,120000,2014,Manuelle,Diesel,6,1,NISSAN,JUKE
36000,250000,2002,Manuelle,Diesel,7,1,CITROEN,XSARA
295000,59000,2021,Automatique,Essence,6,0,VOLKSWAGEN,POLO
227000,119000,2020,Automatique,Diesel,8,0,VOLKSWAGEN,NEW GOLF
354000,64000,2020,Automatique,Diesel,8,1,JAGUAR,E-PACE
387000,44000,2020,Automatique,Diesel,8,1,MERCEDES-BENZ,CLASSE CLA
440000,58000,2021,Automatique,Diesel,9,1,JEEP,WRANGLER
44000,182000,2009,Manuelle,Diesel,5,1,FIAT,PUNTO
190000,26000,2021,Automatique,Diesel,6,1,OPEL,ASTRA
330000,133000,2021,Automatique,Essence,8,1,VOLKSWAGEN,GOLF 8
123000,105000,2019,Manuelle,Diesel,6,1,CITROEN,C3
48000,300000,2005,Manuelle,Diesel,8,0,PEUGEOT,407
255000,135000,2022,Automatique,Diesel,12,0,JEEP,GRAND CHEROKEE
135000,30000,2008,Manuelle,Diesel,9,0,MERCEDES-BENZ,CLASSE C
123000,58000,2020,Manuelle,Diesel,6,1,CITROEN,C-ELYSÉE
109000,43000,2019,Manuelle,Diesel,6,0,RENAULT,KANGOO
350000,88000,2019,Automatique,Diesel,6,1,MERCEDES-BENZ,CLASSE A
